OSEBuildingID,SiteEUI(kBtu/sf)_2015,SourceEUI(kBtu/sf)_2015,GHGEmissions(MetricTonsCO2e),Electricity(kBtu)_2015,NaturalGas(kBtu)_2015,SteamUse(kBtu)_2015,PropertyGFATotal_2015,YearBuilt_2015,NumberofFloors_2015,BuildingType_2015,PrimaryPropertyType_2015,ENERGYSTARScore_2015,SiteEUI(kBtu/sf)_2016,SourceEUI(kBtu/sf)_2016,Electricity(kBtu)_2016,NaturalGas(kBtu)_2016,SteamUse(kBtu)_2016,PropertyGFATotal_2016,YearBuilt_2016,NumberofFloors_2016,BuildingType_2016,PrimaryPropertyType_2016,ENERGYSTARScore_2016,Δ_SiteEUI,Δ_SiteEUI_pct,Δ_SourceEUI,Δ_SourceEUI_pct,Δ_Electricity,Δ_Electricity_pct,Δ_NaturalGas,Δ_NaturalGas_pct,Δ_ENERGYSTARScore,Δ_ENERGYSTARScore_pct,Trajectory_Class,Energy_Efficiency_2015,Electrification_Rate_2015,BuildingAge_2015,SizeCategory,Has_ENERGY_STAR,Age_Size_Interaction,EUI_ESTAR_Interaction,Electricity_per_sqft,NaturalGas_per_sqft,Target_2016_EUI,Target_Delta_EUI,Target_Worsened,Cluster,Annual_EUI_Change_Rate,Projected_EUI_2020,Projected_EUI_2025,Projected_EUI_2030,Projected_EUI_2040,Risk_Score,BEPS_Target_2030,BEPS_Target_2040,BEPS_Compliant_2030,BEPS_Compliant_2040
25247,48.6,99.5,66.96,1028425.0,1125736.0,0.0,44352,1988,4.0,Multifamily LR (1-4),Low-Rise Multifamily,60.0,51.40000153,102.6999969,1032630.0,1247931.0,0.0,44352,1988,4,Multifamily LR (1-4),Low-Rise Multifamily,55.0,2.800001529999996,5.7613200205761235,3.199996900000002,3.216077286432163,4205.0,0.4088776527213944,122195.0,10.854676407257118,-5.0,-8.333333333333332,Declining,0.4884422110552764,0.4774132481276933,27,Medium,1,288.8982619882095,2916.0,23.18779310966811,25.381854256854258,51.40000153,2.800001529999996,1,1.0,0.05761320020576123,64.3088261838018,85.09516718391833,112.6002122533366,197.15501824367013,5.7613200205761235,60,50,1,0
25250,105.0,225.7,311.53,5695929.0,5118043.0,0.0,122679,1959,2.0,NonResidential,College/University,,159.0,290.7000122,6103316.0,10274835.0,0.0,122679,1959,2,NonResidential,University,,54.0,51.42857142857142,65.00001220000001,28.799296499778475,407387.0,7.152248562087063,5156792.0,100.7571057921944,,,Declining,0.4652193176783341,0.5267194144760131,56,Very Large,0,656.1707386207785,0.0,46.42953561734282,41.71898205886908,159.0,54.0,1,1.0,0.5142857142857142,836.0426349021241,6656.83130832463,53003.75987724454,3360353.221045356,51.42857142857142,60,50,0,0
25251,116.1,214.1,2205.24,23555184.0,38430391.0,0.0,537000,1945,2.0,Campus,College/University,,169.6999969,266.7999878,22619097.0,67990538.0,0.0,537000,1945,2,Campus,University,,53.59999690000001,46.16709465977606,52.6999878,24.61466034563288,-936087.0,-3.974016929776477,29560147.0,76.91867355708143,,,Declining,0.5422699673049977,0.3800107363689052,70,Mega,0,923.5628664980662,0.0,43.86440223463687,71.5649739292365,169.6999969,53.59999690000001,1,3.0,0.46167094659776065,774.6049946115056,5168.069747434028,34480.729016908015,1534873.492693824,46.16709465977606,60,50,0,0
25259,71.3,168.5,54.41,1419890.0,838113.0,0.0,31680,1995,2.0,Multifamily LR (1-4),Senior Care Community,100.0,80.30000305,183.8999939,1508577.0,1036454.0,0.0,31680,1995,2,Multifamily LR (1-4),Senior Care Community,100.0,9.000003050000004,12.622725175315574,15.399993899999998,9.139462255192878,88687.0,6.246047229010698,198341.0,23.6651859594112,0.0,0.0,Declining,0.4231454005934718,0.6288255595763159,20,Medium,1,207.26944822173488,7130.0,44.819760101010104,26.455587121212123,80.30000305,9.000003050000004,1,2.0,0.12622725175315574,129.18726068727852,234.07220650607093,424.11146089125214,1392.324059682028,12.622725175315574,60,50,0,0
25266,27.9,87.5,4.14,593849.0,0.0,0.0,21303,1986,3.0,Multifamily LR (1-4),Low-Rise Multifamily,71.0,27.89999962,87.69999695,594848.0,0.0,0.0,21303,1986,3,Multifamily LR (1-4),Low-Rise Multifamily,71.0,-3.7999999946691787e-07,-1.3620071665480928e-06,0.19999694999999917,0.22856794285714194,999.0,0.16822458234332296,0.0,,0.0,0.0,Stable,0.31885714285714284,1.0,29,Small,1,289.0328536973193,1980.8999999999999,27.876308501150074,0.0,27.89999962,-3.7999999946691787e-07,0,2.0,-1.3620071665480928e-08,27.899998100000058,27.899996200000245,27.899994300000564,27.89999050000159,0.0,60,50,1,1
25268,42.9,120.1,14.36,826135.0,161888.0,0.0,23022,1980,4.0,NonResidential,Small- and Mid-Sized Office,81.0,44.59999847,125.4000015,865244.0,161987.0,0.0,23022,1980,4,NonResidential,Small- and Mid-Sized Office,78.0,1.6999984700000041,3.962700396270406,5.300001500000008,4.412990424646135,39109.0,4.733972050572848,99.0,0.061153389998023326,-3.0,-3.7037037037037033,Stable,0.3572023313905079,0.8361495633198822,35,Small,1,351.54871483355294,3474.9,35.88458865433064,7.031882547128833,44.59999847,1.6999984700000041,1,2.0,0.03962700396270406,52.100878992257186,63.27509537915679,76.84587616720233,113.34335999940791,3.962700396270406,60,50,1,1
25269,33.2,104.1,10.37,1487722.0,0.0,0.0,57756,2002,5.0,Multifamily MR (5-9),Mid-Rise Multifamily,,34.0,106.9000015,1527124.0,0.0,0.0,57756,2002,5,Multifamily MR (5-9),Mid-Rise Multifamily,,0.7999999999999972,2.4096385542168584,2.8000015000000076,2.689722862632092,39402.0,2.6484786808288105,0.0,,,,Stable,0.3189241114313161,1.0,13,Large,0,142.53199783107553,0.0,25.75874368031027,0.0,34.0,0.7999999999999972,1,2.0,0.024096385542168586,37.397472405313266,42.12563079235443,47.45156973233401,60.20865382716754,2.4096385542168584,60,50,1,1
25275,90.2,283.3,17.11,2453867.0,0.0,0.0,27263,1967,1.0,NonResidential,Refrigerated Warehouse,,90.80000305,285.2000122,2470642.0,0.0,0.0,27263,1967,1,NonResidential,Refrigerated Warehouse,,0.600003049999998,0.6651918514412394,1.900012199999992,0.6706714436992558,16775.0,0.6836148821431642,0.0,,,,Stable,0.31839039887045534,1.0,48,Medium,0,490.239476622194,0.0,90.00722591057477,0.0,90.80000305,0.600003049999998,1,2.0,0.006651918514412394,93.24019333762101,96.38285647047613,99.6314431456693,106.46078807822003,0.6651918514412394,60,50,0,0
25276,82.1,133.9,109.11,753347.0,1955547.0,0.0,31569,1962,1.0,NonResidential,Non-Refrigerated Warehouse,13.0,92.80000305,148.5,804992.0,2259047.0,0.0,31569,1962,1,NonResidential,Warehouse,12.0,10.700003050000007,13.032890438489655,14.599999999999994,10.903659447348762,51645.0,6.8554066054553875,303500.0,15.519954263436267,-1.0,-7.6923076923076925,Declining,0.6131441374159821,0.2781013210557519,53,Medium,1,549.0780168222581,1067.3,23.86350533751465,61.94516772783427,92.80000305,10.700003050000007,1,1.0,0.13032890438489655,151.48419520967315,279.50622896860364,515.7219994080335,1755.755313650279,13.032890438489655,60,50,0,0
25277,5.9,18.4,0.92,132110.0,0.0,0.0,22509,1956,1.0,NonResidential,Non-Refrigerated Warehouse,73.0,7.900000095,24.79999924,177813.0,0.0,0.0,22509,1956,1,NonResidential,Warehouse,57.0,2.000000095,33.89830669491525,6.39999924,34.78260456521739,45703.0,34.59465596851109,0.0,,-16.0,-21.91780821917808,Declining,0.3206521739130435,1.0,59,Small,1,591.2811811001459,430.70000000000005,5.869207872406593,0.0,7.900000095,2.000000095,1,2.0,0.3389830669491525,25.393784867950114,109.29564574910714,470.4118839248327,8714.232308748919,33.89830669491525,60,50,1,1
25278,35.2,62.3,52.38,484338.0,922669.0,0.0,39984,1956,1.0,NonResidential,Non-Refrigerated Warehouse,64.0,26.79999924,51.0,437302.0,635854.0,0.0,39984,1956,1,NonResidential,Warehouse,75.0,-8.400000760000005,-23.863638522727285,-11.299999999999997,-18.138041733547347,-47036.0,-9.71139989015935,-286815.0,-31.085362139618866,11.0,17.1875,Improving,0.565008025682183,0.34423282897668595,59,Medium,1,625.1793201031934,2252.8,12.113295318127252,23.075955382152863,26.79999924,-8.400000760000005,0,1.0,-0.23863638522727285,9.005405114786019,2.303901172767448,0.5894194149204967,0.03857852503656918,0.0,60,50,1,1
25295,20.6,64.8,6.54,937580.0,0.0,0.0,55977,1997,4.0,Multifamily LR (1-4),Low-Rise Multifamily,100.0,22.39999962,70.5,1019830.0,0.0,0.0,55977,1997,4,Multifamily LR (1-4),Low-Rise Multifamily,99.0,1.7999996199999977,8.737862233009697,5.700000000000003,8.796296296296301,82250.0,8.772584739435569,0.0,,-1.0,-1.0,Declining,0.31790123456790126,1.0,18,Large,1,196.7888526369452,2060.0,16.749379209318114,0.0,22.39999962,1.7999996199999977,1,2.0,0.08737862233009697,31.316352534204775,47.60747262362106,72.3734172788262,167.2580330960981,8.737862233009697,60,50,1,1
25299,37.7,102.3,57.07,2756644.0,712755.0,0.0,91907,1968,2.0,Multifamily LR (1-4),Low-Rise Multifamily,62.0,39.20000076,104.9000015,2803842.0,796690.0,0.0,91907,1968,2,Multifamily LR (1-4),Low-Rise Multifamily,57.0,1.500000759999999,3.978781856763922,2.6000015000000047,2.5415459433040124,47198.0,1.712154344195333,83935.0,11.77613626000519,-5.0,-8.064516129032258,Stable,0.3685239491691105,0.7945595188100302,47,Large,1,537.141537717787,2337.4,29.99384160074858,7.755176428346045,39.20000076,1.500000759999999,1,2.0,0.03978781856763922,45.821043611854165,55.69145988539632,67.6880852046836,99.99067060731898,3.978781856763922,60,50,1,1
25302,24.0,75.4,3.49,500840.0,0.0,0.0,20844,1978,4.0,Multifamily LR (1-4),Low-Rise Multifamily,82.0,26.79999924,84.30000305,559718.0,0.0,0.0,20844,1978,4,Multifamily LR (1-4),Low-Rise Multifamily,,2.7999992399999982,11.666663499999991,8.900003049999995,11.80371757294429,58878.0,11.755850171711526,0.0,,,,Declining,0.3183023872679045,1.0,37,Small,1,367.9601674416512,1968.0,24.02801765496066,0.0,26.79999924,2.7999992399999982,1,2.0,0.11666663499999992,41.67052208531977,72.35135045263011,125.62160612245972,378.7038687078478,11.666663499999991,60,50,1,1
25305,46.8,102.7,24.23,475976.0,393815.0,0.0,26578,1998,3.0,Multifamily LR (1-4),Low-Rise Multifamily,77.0,49.40000153,112.4000015,538480.0,379248.0,0.0,26578,1998,3,Multifamily LR (1-4),Low-Rise Multifamily,64.0,2.60000153,5.555558824786325,9.700001499999999,9.444986854917234,62504.0,13.131754542245828,-14567.0,-3.6989449360740454,-13.0,-16.883116883116884,Declining,0.45569620253164556,0.5472303116495801,17,Medium,1,173.19390405788096,3603.6,17.908646248777185,14.817330122657838,49.40000153,2.60000153,1,2.0,0.055555588247863254,61.32695470351045,80.36314900013726,105.30827347356579,180.83129213896092,5.555558824786325,60,50,1,1
25317,31.4,55.8,85.59,808312.0,1505400.0,0.0,73769,1925,2.0,SPS-District K-12,K-12 School,94.0,34.70000076,61.5,886515.0,1669616.0,0.0,73769,1925,2,SPS-District K-12,K-12 School,92.0,3.300000760000003,10.509556560509564,5.700000000000003,10.215053763440867,78203.0,9.674853274478172,164216.0,10.908462867012089,-2.0,-2.127659574468085,Declining,0.5627240143369175,0.3493572233709295,90,Large,1,1008.7836681490513,2951.6,10.957339803982702,20.406946007130365,34.70000076,3.300000760000003,1,1.0,0.10509556560509564,51.75220151624436,85.29587139420269,140.58118232154268,381.8788040682569,10.509556560509564,60,50,1,1
25322,37.5,117.9,6.44,924159.0,0.0,0.0,24620,1984,4.0,Multifamily LR (1-4),Low-Rise Multifamily,20.0,42.40000153,133.1999969,1044217.0,0.0,0.0,24620,1984,4,Multifamily LR (1-4),Low-Rise Multifamily,5.0,4.900001529999997,13.06667074666666,15.299996899999996,12.977096607294314,120058.0,12.991054569614102,0.0,,-15.0,-75.0,Declining,0.31806615776081426,1.0,31,Small,1,313.4520055052325,750.0,37.53692120227458,0.0,42.40000153,4.900001529999997,1,2.0,0.1306667074666666,69.2953815523381,128.04933078624322,236.61939291611407,807.9721310388144,13.06667074666666,60,50,1,1
25323,40.8,92.1,17.72,385924.0,282959.0,0.0,21512,1925,3.0,Multifamily LR (1-4),Low-Rise Multifamily,89.0,46.0,107.5999985,464079.0,290162.0,0.0,21512,1925,3,Multifamily LR (1-4),Low-Rise Multifamily,74.0,5.200000000000003,12.745098039215694,15.499998500000004,16.829531487513577,78155.0,20.251396648044693,7203.0,2.5455984789315766,-15.0,-16.853932584269664,Declining,0.44299674267100975,0.5769678703151373,90,Small,1,897.8771414295616,3631.2,17.939940498326514,13.153542208999628,46.0,5.200000000000003,1,1.0,0.12745098039215694,74.32732551109716,135.40566954981847,246.6750312911131,818.6568081665587,12.745098039215694,60,50,1,1
25324,45.4,56.8,72.93,143586.0,1354306.0,0.0,32960,1900,3.0,Multifamily LR (1-4),Low-Rise Multifamily,97.0,24.39999962,34.70000076,142671.0,661949.0,0.0,32960,1900,3,Multifamily LR (1-4),Low-Rise Multifamily,100.0,-21.00000038,-46.25550744493392,-22.099999239999995,-38.90844936619718,-915.0,-0.6372487568425891,-692357.0,-51.12264141191134,3.0,3.0927835051546393,Improving,0.7992957746478874,0.09585871344529512,115,Medium,1,1196.354237187434,4403.8,4.356371359223301,41.08938106796116,24.39999962,-21.00000038,0,1.0,-0.4625550744493392,2.035755826472664,0.09128418028672687,0.004093222508446814,8.2300982690473e-06,0.0,60,50,1,1
25325,26.3,46.8,25.79,242048.0,453790.0,0.0,26440,1906,1.0,NonResidential,Worship Facility,90.0,27.20000076,46.20000076,223375.0,496530.0,0.0,26440,1906,1,NonResidential,Worship Facility,91.0,0.9000007600000011,3.4220561216730077,-0.5999992399999954,-1.2820496581196483,-18673.0,-7.714585536753041,42740.0,9.418453469666586,1.0,1.1111111111111112,Stable,0.561965811965812,0.34785108028018014,109,Medium,1,1109.911151505898,2367.0,9.154614220877459,17.16301059001513,27.20000076,0.9000007600000011,1,1.0,0.034220561216730075,31.118710108041306,36.82030869917537,43.566559410579075,60.99369454214772,3.4220561216730077,60,50,1,1
25326,36.5,114.5,5.42,777410.0,0.0,0.0,21312,1958,4.0,Multifamily LR (1-4),Low-Rise Multifamily,56.0,40.5,127.3000031,863729.0,0.0,0.0,21312,1958,4,Multifamily LR (1-4),Low-Rise Multifamily,39.0,4.0,10.95890410958904,12.800003099999998,11.179042008733623,86319.0,11.103407468388623,0.0,,-17.0,-30.357142857142854,Declining,0.31877729257641924,1.0,57,Small,1,568.1231321671905,2044.0,36.47757132132132,0.0,40.5,4.0,1,2.0,0.1095890410958904,61.39085165521344,103.25579909458689,173.6701765686659,491.3000783697425,10.95890410958904,60,50,1,1
25327,38.4,106.1,35.14,1876214.0,415445.0,0.0,71592,2004,5.0,Multifamily MR (5-9),Mid-Rise Multifamily,68.0,39.59999847,108.5999985,1911096.0,449192.0,0.0,71592,2004,5,Multifamily MR (5-9),Mid-Rise Multifamily,64.0,1.1999984700000041,3.124996015625011,2.499998500000004,2.3562662582469405,34882.0,1.85916958300066,33747.0,8.123096920169939,-4.0,-5.88235294117647,Stable,0.36192271442035817,0.8187143026078487,11,Large,1,122.9662784108689,2611.2,26.207034305508994,5.802952843893173,39.59999847,1.1999984700000041,1,2.0,0.03124996015625011,44.786894347863274,52.23609128454863,60.92427868506305,82.87620267807903,3.124996015625011,60,50,1,1
25329,51.6,162.1,5.17,742122.0,0.0,0.0,21871,1990,3.0,Multifamily LR (1-4),Low-Rise Multifamily,,54.09999847,169.8999939,777587.0,0.0,0.0,21871,1990,3,Multifamily LR (1-4),Low-Rise Multifamily,,2.4999984700000013,4.844958275193801,7.799993900000004,4.8118407772979666,35465.0,4.778863852574105,0.0,,,,Stable,0.3183220234423196,1.0,25,Small,0,249.82406397409326,0.0,33.93178181153125,0.0,54.09999847,2.4999984700000013,1,2.0,0.04844958275193801,65.37135057662941,82.81809062427493,104.92113248617328,168.39860191165607,4.844958275193801,60,50,1,0
25335,30.0,76.5,33.09,1183567.0,467602.0,0.0,158180,2007,4.0,Multifamily LR (1-4),Low-Rise Multifamily,93.0,26.5,72.90000153,1185390.0,273856.0,0.0,158180,2007,4,Multifamily LR (1-4),Low-Rise Multifamily,95.0,-3.5,-11.666666666666666,-3.5999984700000027,-4.70588035294118,1823.0,0.15402592333175902,-193746.0,-41.43395451687546,2.0,2.1505376344086025,Improving,0.39215686274509803,0.7168054875061245,8,Very Large,1,95.77196180772137,2790.0,7.4824061196105704,2.9561385763054746,26.5,-3.5,0,2.0,-0.11666666666666667,16.134085378086418,8.67695703291273,4.666492186366713,1.3496984065175652,0.0,60,50,1,1
25337,31.1,97.5,6.95,996624.0,0.0,0.0,40281,1919,5.0,Multifamily MR (5-9),Mid-Rise Multifamily,34.0,31.70000076,99.59999847,1017787.0,0.0,0.0,40281,1919,5,Multifamily MR (5-9),Mid-Rise Multifamily,30.0,0.6000007600000004,1.9292628938906764,2.0999984700000027,2.153844584615387,21163.0,2.1234688307726888,0.0,,-4.0,-11.76470588235294,Stable,0.318974358974359,1.0,96,Medium,1,1017.9513598111514,1057.4,24.74178893274745,0.0,31.70000076,0.6000007600000004,1,2.0,0.019292628938906764,34.21801458189363,37.64863414555256,41.42319974858186,50.14555924348885,1.9292628938906764,60,50,1,1
25338,25.7,80.9,6.67,957500.0,0.0,0.0,42084,1981,4.0,Multifamily LR (1-4),Low-Rise Multifamily,82.0,27.10000038,85.19999695,1008537.0,0.0,0.0,42084,1981,4,Multifamily LR (1-4),Low-Rise Multifamily,76.0,1.4000003800000016,5.447472295719851,4.2999969499999935,5.315200185414083,51037.0,5.33023498694517,0.0,,-6.0,-7.317073170731707,Declining,0.31767614338689737,1.0,34,Medium,1,362.01318649595305,2107.4,22.75211481798308,0.0,27.10000038,1.4000003800000016,1,2.0,0.054474722957198504,33.505337079054534,43.68123006930222,56.94763959142815,96.79155435396405,5.447472295719851,60,50,1,1
25340,23.8,74.7,3.5,502274.0,0.0,0.0,23026,1968,5.0,Multifamily MR (5-9),Mid-Rise Multifamily,94.0,26.60000038,83.69999695,562486.0,0.0,0.0,23026,1968,5,Multifamily MR (5-9),Mid-Rise Multifamily,,2.80000038,11.764707478991596,8.999996949999996,12.04818868808567,60212.0,11.987879125736152,0.0,,,,Declining,0.31860776439089694,1.0,47,Small,1,472.0878678145081,2237.2000000000003,21.813341440111177,0.0,26.60000038,2.80000038,1,2.0,0.11764707478991597,41.50499691825895,72.3808726548187,126.22554186887159,383.87877612589403,11.764707478991596,60,50,1,1
25348,51.9,119.6,70.85,1677539.0,1113821.0,0.0,53820,1974,9.0,Multifamily MR (5-9),Mid-Rise Multifamily,,52.79999924,126.9000015,1839619.0,1003141.0,0.0,53820,1974,9,Multifamily MR (5-9),Mid-Rise Multifamily,,0.8999992399999996,1.734102581888246,7.300001500000008,6.103680183946495,162080.0,9.661772393965206,-110680.0,-9.936964736703652,,,Stable,0.43394648829431437,0.6009755101455921,41,Large,0,446.63017918702747,0.0,31.169435154217762,20.695299145299145,52.79999924,0.8999992399999996,1,2.0,0.01734102581888246,56.558795246126635,61.63578650661419,67.16851308018433,79.76848038876615,1.734102581888246,60,50,1,0
25354,53.4,122.1,260.57,5376675.0,2918603.0,881986.0,191427,1994,27.0,Multifamily HR (10+),High-Rise Multifamily,10.0,55.79999924,129.1000061,5732980.0,2863410.0,997348.1875,191427,1994,27,Multifamily HR (10+),High-Rise Multifamily,7.0,2.3999992399999996,4.494380599250936,7.000006100000007,5.7330107289107355,356305.0,6.626865116452082,-55193.0,-1.8910759702501505,-3.0,-30.0,Stable,0.43734643734643736,0.6481609175726238,21,Very Large,1,255.40760779364666,534.0,28.0873387766616,15.24655874040757,55.79999924,2.3999992399999996,1,2.0,0.044943805992509356,66.52822508428163,82.88398376151386,103.26075519790146,160.27458346487873,4.494380599250936,60,50,1,0
25356,25.6,80.5,4.0,574346.0,0.0,0.0,22392,1988,3.0,Multifamily LR (1-4),Low-Rise Multifamily,86.0,20.89999962,65.80000305,468974.0,0.0,0.0,22392,1988,3,Multifamily LR (1-4),Low-Rise Multifamily,97.0,-4.700000380000002,-18.35937648437501,-14.69999695,-18.260865776397512,-105372.0,-18.346432289943692,0.0,,11.0,12.790697674418606,Improving,0.31801242236024846,1.0,27,Small,1,270.44559960313046,2201.6,25.649607002500893,0.0,20.89999962,-4.700000380000002,0,2.0,-0.1835937648437501,9.284778120844523,3.3674650294262944,1.2213345948408716,0.1606563100529362,0.0,60,50,1,1
25358,7.1,22.3,1.3,186277.0,0.0,0.0,26261,1984,4.0,Multifamily LR (1-4),Low-Rise Multifamily,100.0,7.599999905,23.89999962,200056.0,0.0,0.0,26261,1984,4,Multifamily LR (1-4),Low-Rise Multifamily,100.0,0.49999990500000013,7.042252183098594,1.5999996199999984,7.1748861883408,13779.0,7.397048481562404,0.0,,0.0,0.0,Declining,0.3183856502242152,1.0,31,Medium,1,315.45222749898744,710.0,7.093294238604775,0.0,7.599999905,0.49999990500000013,1,2.0,0.07042252183098593,9.977794139355316,14.022024772866661,19.705475577549866,38.91699531120045,7.042252183098594,60,50,1,1
25360,30.1,94.5,7.23,1036909.0,0.0,0.0,233540,1948,2.0,Multifamily LR (1-4),Low-Rise Multifamily,100.0,38.79999924,101.5999985,4855029.0,1626778.0,0.0,233540,1948,2,Multifamily LR (1-4),Low-Rise Multifamily,64.0,8.699999239999997,28.903651960132876,7.099998499999998,7.513225925925925,3818120.0,368.22131932503237,1626778.0,,-36.0,-36.0,Declining,0.31851851851851853,1.0,67,Very Large,1,828.1945662793318,3010.0,4.439963175473152,0.0,38.79999924,8.699999239999997,1,2.0,0.28903651960132876,107.12543613576464,381.25777632152113,1356.8905504516526,17186.879534115673,28.903651960132876,60,50,1,1
25362,28.5,89.5,11.11,1593226.0,0.0,0.0,65867,2001,6.0,Multifamily MR (5-9),Mid-Rise Multifamily,,28.0,87.90000153,1563834.0,0.0,0.0,65867,2001,6,Multifamily MR (5-9),Mid-Rise Multifamily,,-0.5,-1.7543859649122806,-1.5999984700000027,-1.7877077877095002,-29392.0,-1.8448104663117475,0.0,,,,Stable,0.31843575418994413,1.0,14,Large,0,155.33571225673046,0.0,24.188531434557518,0.0,28.0,-0.5,0,2.0,-0.017543859649122806,26.08619381525257,23.876824833927067,21.854578256514287,18.309401292987463,0.0,60,50,1,1
25364,40.0,91.4,29.68,681116.0,469494.0,0.0,28800,1956,2.0,NonResidential,"Self-Storage Facility
",,39.70000076,91.0,678658.0,465168.0,0.0,28800,1956,2,NonResidential,Self-Storage Facility,,-0.2999992399999982,-0.7499980999999956,-0.4000000000000057,-0.4376367614879712,-2458.0,-0.36087832322247604,-4326.0,-0.9214175261025701,,,Stable,0.437636761487965,0.5919607860178514,59,Medium,0,605.8217578768639,0.0,23.64986111111111,16.301875,39.70000076,-0.2999992399999982,0,1.0,-0.007499980999999956,38.522335569139535,37.099258442534826,35.72875207723899,33.137755178568554,0.0,60,50,1,1
25368,55.8,120.8,264.64,4958074.0,4332117.0,0.0,205779,2002,12.0,Multifamily HR (10+),High-Rise Multifamily,54.0,58.09999847,124.0,5015837.0,4670897.0,0.0,205779,2002,12,Multifamily HR (10+),High-Rise Multifamily,50.0,2.2999984700000056,4.12186105734768,3.200000000000003,2.6490066225165587,57763.0,1.1650290011807003,338780.0,7.820195068600409,-4.0,-7.4074074074074066,Stable,0.4619205298013245,0.5336891351318827,13,Very Large,1,159.0493179070874,3013.2,24.094168987117246,21.052279387109472,58.09999847,2.2999984700000056,1,2.0,0.041218610573476804,68.28790811114463,83.57058054114933,102.27347893887128,153.1730109119083,4.12186105734768,60,50,1,0
25371,39.9,93.7,27.69,707580.0,428561.0,0.0,28500,2009,2.0,NonResidential,K-12 School,90.0,37.40000153,87.5,717507.0,445054.0,0.0,28500,2009,2,NonResidential,K-12 School,92.0,-2.4999984700000013,-6.26566032581454,-6.200000000000003,-6.616862326574176,9927.0,1.4029509030780973,16493.0,3.8484603125342716,2.0,2.2222222222222223,Improving,0.4258271077908217,0.6227924174904347,6,Medium,1,61.54616672016289,3591.0,24.827368421052633,15.037228070175438,37.40000153,-2.4999984700000013,0,2.0,-0.0626566032581454,28.871311807244886,20.891043746144316,15.116587417887864,7.914819274173186,0.0,60,50,1,1
25386,35.6,84.5,21.09,561592.0,323452.0,0.0,29581,1968,3.0,Multifamily LR (1-4),Low-Rise Multifamily,82.0,34.90000153,81.69999695,535729.0,333372.0,0.0,29581,1968,3,Multifamily LR (1-4),Low-Rise Multifamily,85.0,-0.6999984700000041,-1.9662878370786632,-2.800003050000001,-3.313613076923078,-25863.0,-4.605300645308338,9920.0,3.0669156474531,3.0,3.6585365853658534,Stable,0.421301775147929,0.6345356841015813,47,Medium,1,483.86130331987187,2919.2000000000003,18.984888948987525,10.934451167979446,34.90000153,-0.6999984700000041,0,2.0,-0.019662878370786632,32.23496760529466,29.18800945265159,26.429060089024112,21.66886673323406,0.0,60,50,1,1
25401,26.6,83.6,4.51,647021.0,0.0,0.0,24288,1968,4.0,Multifamily LR (1-4),Low-Rise Multifamily,64.0,26.89999962,84.40000153,652990.0,0.0,0.0,24288,1968,4,Multifamily LR (1-4),Low-Rise Multifamily,62.0,0.2999996199999977,1.1278181203007431,0.800001530000003,0.9569396291866065,5969.0,0.9225357445894337,0.0,,-2.0,-3.125,Stable,0.31818181818181823,1.0,47,Small,1,474.5956060413355,1702.4,26.639533926218707,0.0,26.89999962,0.2999996199999977,1,2.0,0.011278181203007432,28.134216349065838,29.756922164512897,31.473221280402942,35.20850360554291,1.1278181203007431,60,50,1,1
25407,29.7,78.2,38.99,1618999.0,521543.0,0.0,87645,1989,7.0,Multifamily MR (5-9),Mid-Rise Multifamily,95.0,30.29999924,79.59999847,1646116.0,538040.0,0.0,87645,1989,7,Multifamily MR (5-9),Mid-Rise Multifamily,95.0,0.5999992399999989,2.0201994612794576,1.3999984699999999,1.790279373401534,27117.0,1.6749238263890218,16497.0,3.1631140672964646,0.0,0.0,Stable,0.3797953964194373,0.7563500272360926,26,Large,1,295.90759258464414,2821.5,18.47223458269154,5.950630383935193,30.29999924,0.5999992399999989,1,2.0,0.020201994612794576,32.82368156901354,36.27589467151511,40.09119243531605,48.967807206699284,2.0201994612794576,60,50,1,1
25410,84.9,257.1,108.38,10840865.0,617798.0,0.0,185506,1982,21.0,Multifamily HR (10+),High-Rise Multifamily,1.0,83.19999695,251.8000031,10615422.0,609448.0,0.0,185506,1982,21,Multifamily HR (10+),High-Rise Multifamily,1.0,-1.7000030500000065,-2.0023593050647897,-5.299996900000025,-2.0614534811357546,-225443.0,-2.079566529054646,-8350.0,-1.3515744628503168,0.0,0.0,Stable,0.33022170361726955,0.9460846348304335,33,Very Large,1,400.31798057350125,84.9,58.439430530548876,3.33033971946999,83.19999695,-1.7000030500000065,0,2.0,-0.020023593050647895,76.7336383453839,69.35278272933061,62.68187689279672,51.203328494850176,0.0,60,50,0,0
25412,57.1,102.1,262.66,1422223.0,0.0,3274475.0,95280,1927,12.0,Multifamily HR (10+),High-Rise Multifamily,49.0,60.40000153,106.9000015,1458172.0,0.0,3512026.5,95280,1927,12,Multifamily HR (10+),High-Rise Multifamily,,3.300001529999996,5.779337180385282,4.800001500000008,4.701274730656227,35949.0,2.5276626801844717,0.0,,,,Declining,0.5592556317335946,1.0,88,Large,1,1008.88354154334,2797.9,14.926773719563393,0.0,60.40000153,3.300001529999996,1,2.0,0.057793371803852814,75.62063417079557,100.14851685452354,132.6321253205548,232.62540522096074,5.779337180385282,60,50,0,0
